s,u,k,l,a,y,$,V,IPFV,PFOC	s,i,n,u,s,u,k,l,a,y
s,a,m,p,a,y,$,V,PFV,AGFOC	n,a,g,s,a,m,p,a,y
s,a,m,p,a,y,$,V,AGFOC,LGSPEC1	m,a,g,s,a,s,a,m,p,a,y
s,a,m,p,a,y,$,V,PFV,PFOC	s,i,n,a,m,p,a,y
s,a,m,p,a,y,$,V,IPFV,PFOC	s,i,n,a,s,a,m,p,a,y
s,a,m,p,a,y,$,V,NFIN	s,a,m,p,a,y
s,a,m,p,a,y,$,V,IPFV,AGFOC	n,a,g,s,a,s,a,m,p,a,y
h,a,t,í,d,$,V,PFOC,LGSPEC1	i,h,a,h,a,t,í,d
h,a,t,í,d,$,V,IPFV,AGFOC	n,a,g,h,a,h,a,t,í,d
h,a,t,í,d,$,V,PFV,PFOC	h,i,n,a,t,í,d
h,a,t,í,d,$,V,PFV,AGFOC	n,a,g,h,a,t,í,d
h,a,t,í,d,$,V,IPFV,PFOC	h,i,n,a,h,a,t,í,d
h,a,t,í,d,$,V,NFIN	h,a,t,í,d
h,a,t,í,d,$,V,AGFOC,LGSPEC1	m,a,g,h,a,h,a,t,í,d
t,a,b,í,$,V,PFOC,LGSPEC1	i,t,a,t,a,b,í
t,a,b,í,$,V,NFIN	t,a,b,í
t,a,b,í,$,V,AGFOC,LGSPEC1	m,a,g,t,a,t,a,b,í
t,a,b,í,$,V,IPFV,PFOC	i,t,i,n,a,t,a,b,í
t,a,b,í,$,V,PFV,AGFOC	n,a,g,t,a,b,í
t,a,b,í,$,V,PFV,PFOC	i,t,i,n,a,b,í
t,a,b,í,$,V,IPFV,AGFOC	n,a,g,t,a,t,a,b,i
u,w,í,',$,V,AGFOC,LGSPEC1	m,a,g,-,u,u,w,í,'
u,w,í,',$,V,IPFV,PFOC	i,n,u,u,w,í,'
u,w,í,',$,V,PFOC,LGSPEC1	u,u,w,í,a,n
u,w,í,',$,V,IPFV,AGFOC	n,a,g,-,u,u,w,í,'
u,w,í,',$,V,PFV,AGFOC	n,a,g,-,u,w,í,'
u,w,í,',$,V,PFV,PFOC	i,n,u,w,í,'
u,w,í,',$,V,NFIN	u,w,í,'
b,a,l,o,t,$,V,IPFV,PFOC	b,i,n,a,b,a,l,o,t
b,a,l,o,t,$,V,AGFOC,LGSPEC1	m,a,g,b,a,b,a,l,o,t
b,a,l,o,t,$,V,NFIN	b,a,l,o,t
b,a,l,o,t,$,V,PFOC,LGSPEC1	b,a,b,a,l,u,t,i,n
b,a,l,o,t,$,V,IPFV,AGFOC	n,a,g,b,a,b,a,l,o,t
b,a,l,o,t,$,V,PFV,PFOC	b,i,n,a,l,o,t
b,a,l,o,t,$,V,PFV,AGFOC	n,a,g,b,a,l,o,t
s,a,k,a,y,$,V,IPFV,PFOC	s,i,n,a,s,a,k,y,a,n
s,a,k,a,y,$,V,PFV,AGFOC	s,u,m,a,k,a,y
s,a,k,a,y,$,V,AGFOC,LGSPEC1	s,a,s,a,k,a,y
s,a,k,a,y,$,V,IPFV,AGFOC	s,u,m,a,s,a,k,a,y
s,a,k,a,y,$,V,PFV,PFOC	s,i,n,a,k,y,a,n
s,a,k,a,y,$,V,NFIN	s,a,k,a,y
s,a,k,a,y,$,V,PFOC,LGSPEC1	s,a,s,a,k,y,a,n
n,o,o,d,$,V,PFOC,LGSPEC1	p,a,p,a,n,o,o,r,i,n
n,o,o,d,$,V,NFIN	n,o,o,d
n,o,o,d,$,V,IPFV,PFOC	p,i,n,a,p,a,n,o,o,d
n,o,o,d,$,V,IPFV,AGFOC	n,a,n,o,n,o,o,d
n,o,o,d,$,V,AGFOC,LGSPEC1	m,a,n,o,n,o,o,d
n,o,o,d,$,V,PFV,PFOC	p,i,n,a,n,o,o,d
n,o,o,d,$,V,PFV,AGFOC	n,a,n,o,o,d
p,ú,n,i,t,$,V,NFIN	p,ú,n,i,t
p,ú,n,i,t,$,V,IPFV,PFOC	p,i,n,u,p,ú,n,i,t
p,ú,n,i,t,$,V,AGFOC,LGSPEC1	p,u,p,ú,n,i,t
p,ú,n,i,t,$,V,PFV,PFOC	p,i,n,ú,n,i,t
p,ú,n,i,t,$,V,PFV,AGFOC	p,u,m,ú,n,i,t
p,ú,n,i,t,$,V,IPFV,AGFOC	p,u,m,u,p,ú,n,i,t
p,ú,n,i,t,$,V,PFOC,LGSPEC1	p,u,p,ú,n,i,t,i,n
l,i,g,a,w,$,V,PFV,AGFOC	l,u,m,i,g,a,w
l,i,g,a,w,$,V,IPFV,AGFOC	l,u,m,i,l,i,g,a,w
l,i,g,a,w,$,V,PFOC,LGSPEC1	l,i,l,i,g,a,w,a,n
l,i,g,a,w,$,V,PFV,PFOC	n,i,l,i,g,a,w,a,n
l,i,g,a,w,$,V,NFIN	l,i,g,a,w
l,i,g,a,w,$,V,AGFOC,LGSPEC1	l,i,l,i,g,a,w
l,i,g,a,w,$,V,IPFV,PFOC	n,i,l,i,l,i,g,a,w,a,n
b,u,t,i,$,V,PFV,AGFOC	b,u,m,u,t,i
b,u,t,i,$,V,AGFOC,LGSPEC1	b,u,b,u,t,i
b,u,t,i,$,V,IPFV,AGFOC	b,u,m,u,b,u,t,i
b,u,t,i,$,V,PFV,PFOC	b,i,n,u,t,i
b,u,t,i,$,V,PFOC,LGSPEC1	i,b,u,b,u,t,i
b,u,t,i,$,V,IPFV,PFOC	b,i,n,u,b,u,t,i
b,u,t,i,$,V,NFIN	b,u,t,i
p,a,l,e,n,g,k,e,$,V,PFV,AGFOC	n,a,-, ,m,a,l,e,n,g,k,e
p,a,l,e,n,g,k,e,$,V,PFOC,LGSPEC1	p,a,p,a,-, ,m,a,l,e,n,g,k,e,h,i,n
p,a,l,e,n,g,k,e,$,V,IPFV,AGFOC	n,a,m,a,-, ,m,a,l,e,n,g,k,e
p,a,l,e,n,g,k,e,$,V,IPFV,PFOC	p,i,n,a,-, ,p,a,m,a,l,e,n,g,k,e
p,a,l,e,n,g,k,e,$,V,PFV,PFOC	p,i,n,a,-, ,m,a,l,e,n,g,k,e
p,a,l,e,n,g,k,e,$,V,AGFOC,LGSPEC1	m,a,m,a,-, ,m,a,l,e,n,g,k,e
p,a,l,e,n,g,k,e,$,V,NFIN	p,a,l,e,n,g,k,e
h,u,l,o,g,$,V,IPFV,PFOC	h,i,n,u,h,u,l,o,g
h,u,l,o,g,$,V,AGFOC,LGSPEC1	m,a,h,u,h,u,l,o,g
h,u,l,o,g,$,V,IPFV,AGFOC	n,a,g,h,u,h,u,l,o,g
h,u,l,o,g,$,V,PFV,AGFOC	n,a,g,h,u,l,o,g
h,u,l,o,g,$,V,PFOC,LGSPEC1	i,h,u,h,u,l,o,g
h,u,l,o,g,$,V,NFIN	h,u,l,o,g
h,u,l,o,g,$,V,PFV,PFOC	h,i,n,u,l,o,g
h,u,l,o,g,$,V,PFV,AGFOC	n,a,h,u,l,o,g
h,u,l,o,g,$,V,IPFV,AGFOC	n,a,h,u,h,u,l,o,g
p,i,r,m,a,$,V,PFV,PFOC	p,i,n,i,r,m,a,h,a,n
p,i,r,m,a,$,V,PFOC,LGSPEC1	p,i,p,i,r,m,a,h,a,n
p,i,r,m,a,$,V,AGFOC,LGSPEC1	p,i,p,i,r,m,a
p,i,r,m,a,$,V,IPFV,AGFOC	p,u,m,i,p,i,r,m,a
p,i,r,m,a,$,V,NFIN	p,i,r,m,a
p,i,r,m,a,$,V,IPFV,PFOC	p,i,n,i,p,i,r,m,a,h,a,n
p,i,r,m,a,$,V,PFV,AGFOC	p,u,m,i,r,m,a
h,i,n,g,í,',$,V,PFV,PFOC	h,i,n,i,n,g,í,'
h,i,n,g,í,',$,V,PFOC,LGSPEC1	h,i,h,i,n,g,í,'
h,i,n,g,í,',$,V,AGFOC,LGSPEC1	h,i,h,i,n,g,í,'
h,i,n,g,í,',$,V,IPFV,PFOC	h,i,n,i,h,i,n,g,í,'
h,i,n,g,í,',$,V,PFV,AGFOC	h,u,m,i,n,g,í,'
h,i,n,g,í,',$,V,IPFV,AGFOC	h,u,m,i,h,i,n,g,í
h,i,n,g,í,',$,V,NFIN	h,i,n,g,í,'
a,k,u,s,a,$,V,NFIN	a,k,u,s,a
a,k,u,s,a,$,V,PFV,PFOC	i,n,a,k,u,s,a,h,a,n
a,k,u,s,a,$,V,PFOC,LGSPEC1	a,a,k,u,s,a,h,a,n
a,k,u,s,a,$,V,IPFV,PFOC	i,n,a,a,k,u,s,a,h,a,n
a,k,u,s,a,$,V,PFV,AGFOC	n,a,g,-,a,k,u,s,a
a,k,u,s,a,$,V,AGFOC,LGSPEC1	m,a,n,g,-,a,a,k,u,s,a
a,k,u,s,a,$,V,IPFV,AGFOC	n,a,n,g,-,a,a,k,u,s,a
g,a,m,o,t,$,V,PFV,PFOC	g,i,n,a,m,o,t
g,a,m,o,t,$,V,PFOC,LGSPEC1	g,a,g,a,m,u,t,i,n
g,a,m,o,t,$,V,IPFV,AGFOC	g,u,m,a,g,a,m,o,t
g,a,m,o,t,$,V,PFV,AGFOC	g,u,m,a,m,o,t
g,a,m,o,t,$,V,AGFOC,LGSPEC1	g,a,g,a,m,o,t
g,a,m,o,t,$,V,NFIN	g,a,m,o,t
g,a,m,o,t,$,V,IPFV,PFOC	g,i,n,a,g,a,m,o,t
g,a,m,o,t,$,V,IPFV,AGFOC	n,a,g,g,a,g,a,m,o,t
g,a,m,o,t,$,V,AGFOC,LGSPEC1	m,a,g,g,a,g,a,m,o,t
s,u,w,a,y,$,V,AGFOC,LGSPEC1	s,u,s,u,w,a,y
s,u,w,a,y,$,V,NFIN	s,u,w,a,y
s,u,w,a,y,$,V,IPFV,AGFOC	s,u,m,u,s,u,w,a,y
s,u,w,a,y,$,V,PFV,PFOC	s,i,n,u,w,a,y
s,u,w,a,y,$,V,PFOC,LGSPEC1	s,u,s,u,w,a,y,i,n
s,u,w,a,y,$,V,PFV,AGFOC	s,u,m,u,w,a,y
s,u,w,a,y,$,V,IPFV,PFOC	s,i,n,u,s,u,w,a,y
s,u,l,i,t,$,V,PFOC,LGSPEC1	s,u,s,u,l,i,t,i,n
s,u,l,i,t,$,V,NFIN	s,u,l,i,t
s,u,l,i,t,$,V,IPFV,PFOC	s,i,n,u,s,u,l,i,t
s,u,l,i,t,$,V,PFV,PFOC	s,i,n,u,l,i,t
s,u,l,i,t,$,V,AGFOC,LGSPEC1	m,a,g,s,u,s,u,l,i,t
s,u,l,i,t,$,V,IPFV,AGFOC	n,a,g,s,u,s,u,l,i,t
s,u,l,i,t,$,V,PFV,AGFOC	n,a,g,s,u,l,i,t
b,i,h,i,s,$,V,AGFOC,LGSPEC1	m,a,g,b,i,b,i,h,i,s
b,i,h,i,s,$,V,PFV,AGFOC	n,a,g,b,i,h,i,s
b,i,h,i,s,$,V,IPFV,AGFOC	n,a,g,b,i,b,i,h,i,s
b,i,h,i,s,$,V,PFV,PFOC	b,i,n,i,h,i,s,a,n
b,i,h,i,s,$,V,PFOC,LGSPEC1	b,i,b,i,h,i,s,a,n
b,i,h,i,s,$,V,NFIN	b,i,h,i,s
b,i,h,i,s,$,V,IPFV,PFOC	b,i,n,i,b,i,h,i,s,a,n
h,i,g,p,i,t,$,V,PFV,PFOC	h,i,n,i,g,p,i,t,a,n
h,i,g,p,i,t,$,V,IPFV,AGFOC	n,a,g,h,i,h,i,g,p,i,t
h,i,g,p,i,t,$,V,IPFV,PFOC	h,i,n,i,h,i,g,p,i,t,a,n
h,i,g,p,i,t,$,V,PFOC,LGSPEC1	h,i,h,i,g,p,i,t,a,n
h,i,g,p,i,t,$,V,NFIN	h,i,g,p,i,t
h,i,g,p,i,t,$,V,AGFOC,LGSPEC1	m,a,g,h,i,h,i,g,p,i,t
h,i,g,p,i,t,$,V,PFV,AGFOC	n,a,g,h,i,g,p,i,t
s,a,m,á,',$,V,NFIN	s,a,m,á,'
s,a,m,á,',$,V,IPFV,AGFOC	s,u,m,a,s,a,m,á,'
s,a,m,á,',$,V,AGFOC,LGSPEC1	s,a,s,a,m,á,'
s,a,m,á,',$,V,PFV,AGFOC	s,u,m,a,m,á,'
b,u,r,á,$,V,IPFV,AGFOC	n,a,g,b,u,b,u,r,á
b,u,r,á,$,V,PFV,AGFOC	n,a,g,b,u,r,á
b,u,r,á,$,V,PFOC,LGSPEC1	b,u,b,u,r,á,h,i,n
b,u,r,á,$,V,PFV,PFOC	b,i,n,u,r,á
b,u,r,á,$,V,AGFOC,LGSPEC1	m,a,g,b,u,b,u,r,á
b,u,r,á,$,V,NFIN	b,u,r,á
b,u,r,á,$,V,IPFV,PFOC	b,i,n,u,b,u,r,á
b,a,y,a,d,$,V,AGFOC,LGSPEC1	m,a,g,b,a,b,a,y,a,d
b,a,y,a,d,$,V,NFIN	b,a,y,a,d
b,a,y,a,d,$,V,PFV,PFOC	b,i,n,a,y,a,r,a,n
b,a,y,a,d,$,V,PFV,AGFOC	n,a,g,b,a,y,a,d
b,a,y,a,d,$,V,IPFV,PFOC	b,i,n,a,b,a,y,a,r,a,n
b,a,y,a,d,$,V,IPFV,AGFOC	n,a,g,b,a,b,a,y,a,d
b,a,y,a,d,$,V,PFOC,LGSPEC1	b,a,b,a,y,a,r,a,n
d,a,l,o,$,V,IPFV,AGFOC	d,u,m,a,d,a,l,o
d,a,l,o,$,V,NFIN	d,a,l,o
d,a,l,o,$,V,PFV,PFOC	d,i,n,a,l,u,h,a,n
d,a,l,o,$,V,AGFOC,LGSPEC1	d,a,d,a,l,o
d,a,l,o,$,V,PFV,AGFOC	d,u,m,a,l,o
d,a,l,o,$,V,PFOC,LGSPEC1	d,a,d,a,l,u,h,a,n
d,a,l,o,$,V,IPFV,PFOC	d,i,n,a,d,a,l,u,h,a,n
s,á,m,a,$,V,PFOC,LGSPEC1	i,s,a,s,á,m,a
s,á,m,a,$,V,PFV,AGFOC	n,a,g,s,á,m,a
s,á,m,a,$,V,NFIN	s,á,m,a
s,á,m,a,$,V,IPFV,AGFOC	n,a,g,s,a,s,á,m,a
s,á,m,a,$,V,AGFOC,LGSPEC1	m,a,g,s,a,s,á,m,a
s,á,m,a,$,V,PFV,PFOC	i,s,i,n,á,m,a
s,á,m,a,$,V,IPFV,PFOC	i,s,i,n,a,s,á,m,a
i,n,g,a,t,$,V,PFV,AGFOC	n,a,g,-,i,n,g,a,t
i,n,g,a,t,$,V,NFIN	i,n,g,a,t
i,n,g,a,t,$,V,PFOC,LGSPEC1	i,i,n,g,a,t,a,n
i,n,g,a,t,$,V,PFV,PFOC	i,n,i,n,g,a,t,a,n
i,n,g,a,t,$,V,AGFOC,LGSPEC1	m,a,g,-,i,i,n,g,a,t
i,n,g,a,t,$,V,IPFV,PFOC	i,n,i,i,n,g,a,t,a,n
i,n,g,a,t,$,V,IPFV,AGFOC	n,a,g,-,i,i,n,g,a,t
b,i,r,o,',$,V,IPFV,PFOC	b,i,n,i,b,i,r,o,'
b,i,r,o,',$,V,IPFV,AGFOC	n,a,g,b,i,b,i,r,o,'
b,i,r,o,',$,V,NFIN	b,i,r,o,'
b,i,r,o,',$,V,PFOC,LGSPEC1	b,i,b,i,r,u,i,n
b,i,r,o,',$,V,AGFOC,LGSPEC1	m,a,g,b,i,b,i,r,o,'
b,i,r,o,',$,V,PFV,AGFOC	n,a,g,b,i,r,o,'
b,i,r,o,',$,V,PFV,PFOC	b,i,n,i,r,o,'
g,a,w,á,',$,V,IPFV,PFOC	g,i,n,a,g,a,w,á,'
g,a,w,á,',$,V,PFOC,LGSPEC1	g,a,g,a,w,i,n
g,a,w,á,',$,V,IPFV,AGFOC	g,u,m,a,g,a,w,á,'
g,a,w,á,',$,V,PFV,AGFOC	g,u,m,a,w,á,'
g,a,w,á,',$,V,AGFOC,LGSPEC1	g,a,g,a,w,á,'
g,a,w,á,',$,V,PFV,PFOC	g,i,n,a,w,á,'
g,a,w,á,',$,V,NFIN	g,a,w,á,'
k,á,t,o,k,$,V,IPFV,PFOC	k,i,n,a,k,á,t,o,k
k,á,t,o,k,$,V,AGFOC,LGSPEC1	k,a,k,á,t,o,k
k,á,t,o,k,$,V,PFOC,LGSPEC1	k,a,k,á,t,u,k,i,n
k,á,t,o,k,$,V,PFV,PFOC	k,i,n,á,t,o,k
k,á,t,o,k,$,V,IPFV,AGFOC	k,u,m,a,k,á,t,o,k
k,á,t,o,k,$,V,PFV,AGFOC	k,u,m,á,t,o,k
k,á,t,o,k,$,V,NFIN	k,á,t,o,k
w,a,l,a,',$,V,AGFOC,LGSPEC1	m,a,w,a,w,a,l,a,'
w,a,l,a,',$,V,PFOC,LGSPEC1	w,a,w,a,l,a,i,n
w,a,l,a,',$,V,NFIN	w,a,l,a,'
w,a,l,a,',$,V,PFV,AGFOC	n,a,w,a,l,a,'
w,a,l,a,',$,V,IPFV,AGFOC	n,a,w,a,w,a,l,a,'
w,a,l,a,',$,V,IPFV,PFOC	w,i,n,a,w,a,l,a,'
w,a,l,a,',$,V,PFV,PFOC	w,i,n,a,l,a,'
a,k,a,l,a,$,V,NFIN	a,k,a,l,a
a,k,a,l,a,$,V,PFV,AGFOC	n,a,g,-,a,k,a,l,a
a,k,a,l,a,$,V,PFOC,LGSPEC1	a,a,k,a,l,a,i,n
a,k,a,l,a,$,V,IPFV,PFOC	i,n,a,a,k,a,l,a
a,k,a,l,a,$,V,PFV,PFOC	i,n,a,k,a,l,a
a,k,a,l,a,$,V,AGFOC,LGSPEC1	m,a,g,-,a,a,k,a,l,a
a,k,a,l,a,$,V,IPFV,AGFOC	n,a,g,-,a,a,k,a,l,a
w,a,l,i,s,$,V,PFV,AGFOC	n,a,g,w,a,l,i,s
w,a,l,i,s,$,V,PFV,PFOC	w,i,n,a,l,i,s
w,a,l,i,s,$,V,AGFOC,LGSPEC1	m,a,g,w,a,w,a,l,i,s
w,a,l,i,s,$,V,PFOC,LGSPEC1	w,a,w,a,l,i,s,i,n
w,a,l,i,s,$,V,NFIN	w,a,l,i,s
w,a,l,i,s,$,V,IPFV,PFOC	w,i,n,a,w,a,l,i,s
w,a,l,i,s,$,V,IPFV,AGFOC	n,a,g,w,a,w,a,l,i,s
t,a,k,b,o,$,V,IPFV,PFOC	t,i,n,a,t,a,k,b,o
t,a,k,b,o,$,V,NFIN	t,a,k,b,o
t,a,k,b,o,$,V,PFV,AGFOC	t,u,m,a,k,b,o
t,a,k,b,o,$,V,AGFOC,LGSPEC1	t,a,t,a,k,b,o
t,a,k,b,o,$,V,PFOC,LGSPEC1	t,a,t,a,k,b,u,h,i,n
t,a,k,b,o,$,V,PFV,PFOC	t,i,n,a,k,b,o
t,a,k,b,o,$,V,IPFV,AGFOC	t,u,m,a,t,a,k,b,o
g,a,r,a,h,e,$,V,IPFV,AGFOC	n,a,g,g,a,g,a,r,a,h,e
g,a,r,a,h,e,$,V,AGFOC,LGSPEC1	m,a,g,g,a,g,a,r,a,h,e
g,a,r,a,h,e,$,V,PFOC,LGSPEC1	i,g,a,g,a,r,a,h,e
g,a,r,a,h,e,$,V,PFV,AGFOC	n,a,g,g,a,r,a,h,e
g,a,r,a,h,e,$,V,NFIN	g,a,r,a,h,e
g,a,r,a,h,e,$,V,IPFV,PFOC	i,g,i,n,a,g,a,r,a,h,e
g,a,r,a,h,e,$,V,PFV,PFOC	i,g,i,n,a,r,a,h,e
k,a,g,a,t,$,V,NFIN	k,a,g,a,t
k,a,g,a,t,$,V,PFOC,LGSPEC1	k,a,k,a,g,a,t,i,n
k,a,g,a,t,$,V,IPFV,AGFOC	k,u,m,a,k,a,g,a,t
k,a,g,a,t,$,V,PFV,PFOC	k,i,n,a,g,a,t
k,a,g,a,t,$,V,AGFOC,LGSPEC1	k,a,k,a,g,a,t
k,a,g,a,t,$,V,PFV,AGFOC	k,u,m,a,g,a,t
k,a,g,a,t,$,V,IPFV,PFOC	k,i,n,a,k,a,g,a,t
l,í,p,a,d,$,V,PFV,AGFOC	l,u,m,í,p,a,d
l,í,p,a,d,$,V,IPFV,PFOC	n,i,l,i,l,í,p,a,d
l,í,p,a,d,$,V,NFIN	l,í,p,a,d
l,í,p,a,d,$,V,IPFV,AGFOC	l,u,m,i,l,í,p,a,d
l,í,p,a,d,$,V,AGFOC,LGSPEC1	l,i,l,í,p,a,d
l,í,p,a,d,$,V,PFOC,LGSPEC1	l,i,l,í,p,a,r,i,n
l,í,p,a,d,$,V,PFV,PFOC	n,i,l,í,p,a,d
t,u,g,t,o,g,$,V,PFV,PFOC	t,i,n,u,g,t,o,g
t,u,g,t,o,g,$,V,AGFOC,LGSPEC1	t,u,t,u,g,t,o,g
t,u,g,t,o,g,$,V,NFIN	t,u,g,t,o,g
t,u,g,t,o,g,$,V,IPFV,AGFOC	t,u,m,u,t,u,g,t,o,g
t,u,g,t,o,g,$,V,PFV,AGFOC	t,u,m,u,g,t,o,g
t,u,g,t,o,g,$,V,IPFV,PFOC	t,i,n,u,t,u,g,t,o,g
t,u,g,t,o,g,$,V,PFOC,LGSPEC1	t,u,t,u,g,t,u,g,i,n
b,i,g,a,y,$,V,IPFV,AGFOC	n,a,g,b,i,b,i,g,a,y
b,i,g,a,y,$,V,PFOC,LGSPEC1	i,b,i,b,i,g,a,y
b,i,g,a,y,$,V,PFV,AGFOC	n,a,b,i,g,a,y
b,i,g,a,y,$,V,PFV,PFOC	i,b,i,n,i,g,a,y
b,i,g,a,y,$,V,NFIN	b,i,g,a,y
b,i,g,a,y,$,V,IPFV,PFOC	b,i,n,i,b,i,g,a,y
b,i,g,a,y,$,V,PFV,PFOC	b,i,n,i,g,a,y
b,i,g,a,y,$,V,IPFV,PFOC	b,i,n,i,b,i,g,y,a,n
b,i,g,a,y,$,V,AGFOC,LGSPEC1	m,a,g,b,i,b,i,g,a,y
h,a,n,d,á,',$,V,PFOC,LGSPEC1	i,h,a,h,a,n,d,á,'
h,a,n,d,á,',$,V,IPFV,AGFOC	h,u,m,a,h,a,n,d,á,'
h,a,n,d,á,',$,V,NFIN	h,a,n,d,á,'
h,a,n,d,á,',$,V,AGFOC,LGSPEC1	m,a,g,h,a,h,a,n,d,á,'
h,a,n,d,á,',$,V,IPFV,PFOC	h,i,n,a,h,a,n,d,á,'
h,a,n,d,á,',$,V,PFV,PFOC	h,i,n,a,n,d,á,'
h,a,n,d,á,',$,V,PFV,AGFOC	n,a,g,h,a,n,d,á,'
h,a,n,d,á,',$,V,PFV,AGFOC	h,u,m,a,n,d,á,'
t,u,l,o,n,g,$,V,IPFV,AGFOC	t,u,m,u,t,u,l,o,n,g
t,u,l,o,n,g,$,V,NFIN	t,u,l,o,n,g
t,u,l,o,n,g,$,V,IPFV,PFOC	t,i,n,u,t,u,l,u,n,g,a,n
t,u,l,o,n,g,$,V,PFOC,LGSPEC1	t,u,t,u,l,u,n,g,a,n
t,u,l,o,n,g,$,V,AGFOC,LGSPEC1	t,u,t,u,l,o,n,g
t,u,l,o,n,g,$,V,PFV,AGFOC	t,u,m,u,l,o,n,g
t,u,l,o,n,g,$,V,PFV,PFOC	t,i,n,u,l,u,n,g,a,n
d,a,y,a,',$,V,PFV,AGFOC	n,a,n,d,a,y,a,'
d,a,y,a,',$,V,AGFOC,LGSPEC1	m,a,n,d,a,d,a,y,a,'
d,a,y,a,',$,V,NFIN	d,a,y,a,'
d,a,y,a,',$,V,IPFV,AGFOC	n,a,n,d,a,d,a,y,a,'
d,a,y,a,',$,V,IPFV,PFOC	d,i,n,a,d,a,y,a,'
d,a,y,a,',$,V,PFV,PFOC	d,i,n,a,y,a,'
d,a,y,a,',$,V,PFOC,LGSPEC1	d,a,d,a,y,a,i,n
k,a,i,l,a,n,g,a,n,$,V,PFOC,LGSPEC1	k,a,k,a,i,l,a,n,g,a,n,i,n
k,a,i,l,a,n,g,a,n,$,V,PFV,PFOC	k,i,n,a,i,l,a,n,g,a,n
k,a,i,l,a,n,g,a,n,$,V,AGFOC,LGSPEC1	m,a,n,g,a,n,g,a,-,i,l,a,n,g,a,n
k,a,i,l,a,n,g,a,n,$,V,NFIN	k,a,i,l,a,n,g,a,n
k,a,i,l,a,n,g,a,n,$,V,PFV,AGFOC	n,a,n,g,a,-,i,l,a,n,g,a,n
k,a,i,l,a,n,g,a,n,$,V,IPFV,AGFOC	n,a,n,g,a,n,g,a,-,i,l,a,n,g,a,n
k,a,i,l,a,n,g,a,n,$,V,IPFV,PFOC	k,i,n,a,k,a,i,l,a,n,g,a,n
s,u,l,a,t,$,V,IPFV,PFOC	s,i,n,u,s,u,l,a,t,a,n
s,u,l,a,t,$,V,PFV,PFOC	s,i,n,u,l,a,t
s,u,l,a,t,$,V,PFV,AGFOC	s,u,m,u,l,a,t
s,u,l,a,t,$,V,IPFV,AGFOC	s,u,m,u,s,u,l,a,t
s,u,l,a,t,$,V,PFOC,LGSPEC1	s,u,s,u,l,a,t,a,n
s,u,l,a,t,$,V,AGFOC,LGSPEC1	m,a,g,s,u,s,u,l,a,t
s,u,l,a,t,$,V,NFIN	s,u,l,a,t
s,u,l,a,t,$,V,PFOC,LGSPEC1	i,s,u,s,u,l,a,t
s,u,l,a,t,$,V,AGFOC,LGSPEC1	s,u,s,u,l,a,t
s,u,l,a,t,$,V,PFV,AGFOC	n,a,g,s,u,l,a,t
